"Ac-No","Name","sTime","Verify Mode","Machine","formattedDate"
199723,199723,"12/11/2024 8:18 AM",FP/PW/RF/FACE,3,"12/11/2024 08:18:00"
101130,101130,"12/11/2024 5:56 PM",FP/PW/RF/FACE,3,"12/11/2024 17:56:00"
101781,101781,"13/11/2024 6:30 AM",FP/PW/RF/FACE,3,"13/11/2024 06:30:00"
201703,201703,"13/11/2024 7:05 AM",FP/PW/RF/FACE,3,"13/11/2024 07:05:00"
101907,101907,"13/11/2024 7:05 AM",FP/PW/RF/FACE,3,"13/11/2024 07:05:00"
210008,210008,"13/11/2024 7:05 AM",FP/PW/RF/FACE,3,"13/11/2024 07:05:00"
210001,210001,"13/11/2024 7:07 AM",FP/PW/RF/FACE,3,"13/11/2024 07:07:00"
205412,205412,"13/11/2024 7:07 AM",FP/PW/RF/FACE,3,"13/11/2024 07:07:00"
199683,199683,"13/11/2024 7:07 AM",FP/PW/RF/FACE,3,"13/11/2024 07:07:00"
101800,101800,"13/11/2024 7:07 AM",FP/PW/RF/FACE,3,"13/11/2024 07:07:00"
101262,101262,"13/11/2024 7:07 AM",FP/PW/RF/FACE,3,"13/11/2024 07:07:00"
128063,128063,"13/11/2024 7:07 AM",FP/PW/RF/FACE,3,"13/11/2024 07:07:00"
125379,125379,"13/11/2024 7:08 AM",FP/PW/RF/FACE,3,"13/11/2024 07:08:00"
205879,205879,"13/11/2024 7:09 AM",FP/PW/RF/FACE,3,"13/11/2024 07:09:00"
117912,117912,"13/11/2024 7:09 AM",FP/PW/RF/FACE,3,"13/11/2024 07:09:00"
167253,167253,"13/11/2024 7:09 AM",FP/PW/RF/FACE,3,"13/11/2024 07:09:00"
101829,101829,"13/11/2024 7:09 AM",FP/PW/RF/FACE,3,"13/11/2024 07:09:00"
101600,101600,"13/11/2024 7:10 AM",FP/PW/RF/FACE,3,"13/11/2024 07:10:00"
197006,197006,"13/11/2024 7:10 AM",FP/PW/RF/FACE,3,"13/11/2024 07:10:00"
197004,197004,"13/11/2024 7:10 AM",FP/PW/RF/FACE,3,"13/11/2024 07:10:00"
146677,146677,"13/11/2024 7:10 AM",FP/PW/RF/FACE,3,"13/11/2024 07:10:00"
168338,168338,"13/11/2024 7:10 AM",FP/PW/RF/FACE,3,"13/11/2024 07:10:00"
128972,128972,"13/11/2024 7:10 AM",FP/PW/RF/FACE,3,"13/11/2024 07:10:00"
197608,197608,"13/11/2024 7:12 AM",FP/PW/RF/FACE,3,"13/11/2024 07:12:00"
191973,191973,"13/11/2024 7:14 AM",FP/PW/RF/FACE,3,"13/11/2024 07:14:00"
204010,204010,"13/11/2024 7:14 AM",FP/PW/RF/FACE,3,"13/11/2024 07:14:00"
187247,187247,"13/11/2024 7:14 AM",FP/PW/RF/FACE,3,"13/11/2024 07:14:00"
197005,197005,"13/11/2024 7:14 AM",FP/PW/RF/FACE,3,"13/11/2024 07:14:00"
210006,210006,"13/11/2024 7:14 AM",FP/PW/RF/FACE,3,"13/11/2024 07:14:00"
101887,101887,"13/11/2024 7:15 AM",FP/PW/RF/FACE,3,"13/11/2024 07:15:00"
101855,101855,"13/11/2024 7:15 AM",FP/PW/RF/FACE,3,"13/11/2024 07:15:00"
101919,101919,"13/11/2024 7:15 AM",FP/PW/RF/FACE,3,"13/11/2024 07:15:00"
125376,125376,"13/11/2024 7:15 AM",FP/PW/RF/FACE,3,"13/11/2024 07:15:00"
205316,205316,"13/11/2024 7:15 AM",FP/PW/RF/FACE,3,"13/11/2024 07:15:00"
109291,109291,"13/11/2024 7:15 AM",FP/PW/RF/FACE,3,"13/11/2024 07:15:00"
101941,101941,"13/11/2024 7:16 AM",FP/PW/RF/FACE,3,"13/11/2024 07:16:00"
210005,210005,"13/11/2024 7:17 AM",FP/PW/RF/FACE,3,"13/11/2024 07:17:00"
100926,100926,"13/11/2024 7:17 AM",FP/PW/RF/FACE,3,"13/11/2024 07:17:00"
101754,101754,"13/11/2024 7:17 AM",FP/PW/RF/FACE,3,"13/11/2024 07:17:00"
100893,100893,"13/11/2024 7:17 AM",FP/PW/RF/FACE,3,"13/11/2024 07:17:00"
201706,201706,"13/11/2024 7:17 AM",FP/PW/RF/FACE,3,"13/11/2024 07:17:00"
100222,100222,"13/11/2024 7:18 AM",FP/PW/RF/FACE,3,"13/11/2024 07:18:00"
100975,100975,"13/11/2024 7:19 AM",FP/PW/RF/FACE,3,"13/11/2024 07:19:00"
101909,101909,"13/11/2024 7:19 AM",FP/PW/RF/FACE,3,"13/11/2024 07:19:00"
125375,125375,"13/11/2024 7:19 AM",FP/PW/RF/FACE,3,"13/11/2024 07:19:00"
210009,210009,"13/11/2024 7:20 AM",FP/PW/RF/FACE,3,"13/11/2024 07:20:00"
184472,184472,"13/11/2024 7:22 AM",FP/PW/RF/FACE,3,"13/11/2024 07:22:00"
210010,210010,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
205315,205315,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
142617,142617,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
205878,205878,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
101495,101495,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
153872,153872,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
101848,101848,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
100219,100219,"13/11/2024 7:23 AM",FP/PW/RF/FACE,3,"13/11/2024 07:23:00"
148119,148119,"13/11/2024 7:24 AM",FP/PW/RF/FACE,3,"13/11/2024 07:24:00"
101853,101853,"13/11/2024 7:24 AM",FP/PW/RF/FACE,3,"13/11/2024 07:24:00"
101235,101235,"13/11/2024 7:24 AM",FP/PW/RF/FACE,3,"13/11/2024 07:24:00"
210007,210007,"13/11/2024 7:24 AM",FP/PW/RF/FACE,3,"13/11/2024 07:24:00"
187148,187148,"13/11/2024 7:24 AM",FP/PW/RF/FACE,3,"13/11/2024 07:24:00"
197553,197553,"13/11/2024 7:24 AM",FP/PW/RF/FACE,3,"13/11/2024 07:24:00"
206214,206214,"13/11/2024 7:25 AM",FP/PW/RF/FACE,3,"13/11/2024 07:25:00"
201708,201708,"13/11/2024 7:25 AM",FP/PW/RF/FACE,3,"13/11/2024 07:25:00"
203210,203210,"13/11/2024 7:25 AM",FP/PW/RF/FACE,3,"13/11/2024 07:25:00"
101719,101719,"13/11/2024 7:25 AM",FP/PW/RF/FACE,3,"13/11/2024 07:25:00"
201707,201707,"13/11/2024 7:25 AM",FP/PW/RF/FACE,3,"13/11/2024 07:25:00"
101494,101494,"13/11/2024 7:26 AM",FP/PW/RF/FACE,3,"13/11/2024 07:26:00"
197310,197310,"13/11/2024 7:28 AM",FP/PW/RF/FACE,3,"13/11/2024 07:28:00"
199860,199860,"13/11/2024 7:28 AM",FP/PW/RF/FACE,3,"13/11/2024 07:28:00"
101347,101347,"13/11/2024 7:30 AM",FP/PW/RF/FACE,3,"13/11/2024 07:30:00"
118820,118820,"13/11/2024 7:30 AM",FP/PW/RF/FACE,3,"13/11/2024 07:30:00"
101964,101964,"13/11/2024 7:30 AM",FP/PW/RF/FACE,3,"13/11/2024 07:30:00"
146462,146462,"13/11/2024 7:30 AM",FP/PW/RF/FACE,3,"13/11/2024 07:30:00"
195383,195383,"13/11/2024 7:31 AM",FP/PW/RF/FACE,3,"13/11/2024 07:31:00"
205386,205386,"13/11/2024 7:39 AM",FP/PW/RF/FACE,3,"13/11/2024 07:39:00"
120745,120745,"13/11/2024 10:22 AM",FP/PW/RF/FACE,3,"13/11/2024 10:22:00"
125383,125383,"13/11/2024 8:26 PM",FP/PW/RF/FACE,3,"13/11/2024 20:26:00"
101781,101781,"14/11/2024 6:24 AM",FP/PW/RF/FACE,3,"14/11/2024 06:24:00"
210008,210008,"14/11/2024 7:04 AM",FP/PW/RF/FACE,3,"14/11/2024 07:04:00"
101907,101907,"14/11/2024 7:04 AM",FP/PW/RF/FACE,3,"14/11/2024 07:04:00"
210001,210001,"14/11/2024 7:06 AM",FP/PW/RF/FACE,3,"14/11/2024 07:06:00"
205412,205412,"14/11/2024 7:06 AM",FP/PW/RF/FACE,3,"14/11/2024 07:06:00"
205879,205879,"14/11/2024 7:06 AM",FP/PW/RF/FACE,3,"14/11/2024 07:06:00"
167253,167253,"14/11/2024 7:06 AM",FP/PW/RF/FACE,3,"14/11/2024 07:06:00"
128063,128063,"14/11/2024 7:07 AM",FP/PW/RF/FACE,3,"14/11/2024 07:07:00"
199683,199683,"14/11/2024 7:07 AM",FP/PW/RF/FACE,3,"14/11/2024 07:07:00"
146677,146677,"14/11/2024 7:07 AM",FP/PW/RF/FACE,3,"14/11/2024 07:07:00"
201703,201703,"14/11/2024 7:08 AM",FP/PW/RF/FACE,3,"14/11/2024 07:08:00"
197006,197006,"14/11/2024 7:08 AM",FP/PW/RF/FACE,3,"14/11/2024 07:08:00"
101887,101887,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
101855,101855,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
197005,197005,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
101041,101041,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
101800,101800,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
101262,101262,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
101941,101941,"14/11/2024 7:10 AM",FP/PW/RF/FACE,3,"14/11/2024 07:10:00"
197608,197608,"14/11/2024 7:11 AM",FP/PW/RF/FACE,3,"14/11/2024 07:11:00"
125375,125375,"14/11/2024 7:11 AM",FP/PW/RF/FACE,3,"14/11/2024 07:11:00"
101829,101829,"14/11/2024 7:11 AM",FP/PW/RF/FACE,3,"14/11/2024 07:11:00"
101919,101919,"14/11/2024 7:13 AM",FP/PW/RF/FACE,3,"14/11/2024 07:13:00"
117912,117912,"14/11/2024 7:13 AM",FP/PW/RF/FACE,3,"14/11/2024 07:13:00"
109291,109291,"14/11/2024 7:13 AM",FP/PW/RF/FACE,3,"14/11/2024 07:13:00"
191973,191973,"14/11/2024 7:13 AM",FP/PW/RF/FACE,3,"14/11/2024 07:13:00"
128972,128972,"14/11/2024 7:13 AM",FP/PW/RF/FACE,3,"14/11/2024 07:13:00"
100926,100926,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
210005,210005,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
187247,187247,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
125379,125379,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
205386,205386,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
101754,101754,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
101600,101600,"14/11/2024 7:14 AM",FP/PW/RF/FACE,3,"14/11/2024 07:14:00"
100222,100222,"14/11/2024 7:15 AM",FP/PW/RF/FACE,3,"14/11/2024 07:15:00"
210006,210006,"14/11/2024 7:15 AM",FP/PW/RF/FACE,3,"14/11/2024 07:15:00"
100975,100975,"14/11/2024 7:16 AM",FP/PW/RF/FACE,3,"14/11/2024 07:16:00"
197004,197004,"14/11/2024 7:16 AM",FP/PW/RF/FACE,3,"14/11/2024 07:16:00"
168338,168338,"14/11/2024 7:16 AM",FP/PW/RF/FACE,3,"14/11/2024 07:16:00"
204010,204010,"14/11/2024 7:16 AM",FP/PW/RF/FACE,3,"14/11/2024 07:16:00"
125376,125376,"14/11/2024 7:18 AM",FP/PW/RF/FACE,3,"14/11/2024 07:18:00"
153872,153872,"14/11/2024 7:18 AM",FP/PW/RF/FACE,3,"14/11/2024 07:18:00"
210009,210009,"14/11/2024 7:18 AM",FP/PW/RF/FACE,3,"14/11/2024 07:18:00"
205878,205878,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
101853,101853,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
201708,201708,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
201707,201707,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
205315,205315,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
101909,101909,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
100219,100219,"14/11/2024 7:20 AM",FP/PW/RF/FACE,3,"14/11/2024 07:20:00"
184472,184472,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
210010,210010,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
210007,210007,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
101908,101908,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
142617,142617,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
100893,100893,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
201706,201706,"14/11/2024 7:22 AM",FP/PW/RF/FACE,3,"14/11/2024 07:22:00"
148119,148119,"14/11/2024 7:23 AM",FP/PW/RF/FACE,3,"14/11/2024 07:23:00"
101235,101235,"14/11/2024 7:23 AM",FP/PW/RF/FACE,3,"14/11/2024 07:23:00"
101494,101494,"14/11/2024 7:23 AM",FP/PW/RF/FACE,3,"14/11/2024 07:23:00"
101719,101719,"14/11/2024 7:23 AM",FP/PW/RF/FACE,3,"14/11/2024 07:23:00"
101848,101848,"14/11/2024 7:23 AM",FP/PW/RF/FACE,3,"14/11/2024 07:23:00"
101347,101347,"14/11/2024 7:24 AM",FP/PW/RF/FACE,3,"14/11/2024 07:24:00"
199860,199860,"14/11/2024 7:24 AM",FP/PW/RF/FACE,3,"14/11/2024 07:24:00"
203210,203210,"14/11/2024 7:24 AM",FP/PW/RF/FACE,3,"14/11/2024 07:24:00"
101495,101495,"14/11/2024 7:24 AM",FP/PW/RF/FACE,3,"14/11/2024 07:24:00"
101964,101964,"14/11/2024 7:25 AM",FP/PW/RF/FACE,3,"14/11/2024 07:25:00"
206214,206214,"14/11/2024 7:25 AM",FP/PW/RF/FACE,3,"14/11/2024 07:25:00"
205316,205316,"14/11/2024 7:25 AM",FP/PW/RF/FACE,3,"14/11/2024 07:25:00"
125383,125383,"14/11/2024 7:27 AM",FP/PW/RF/FACE,3,"14/11/2024 07:27:00"
195383,195383,"14/11/2024 7:28 AM",FP/PW/RF/FACE,3,"14/11/2024 07:28:00"
187148,187148,"14/11/2024 7:29 AM",FP/PW/RF/FACE,3,"14/11/2024 07:29:00"
197553,197553,"14/11/2024 7:29 AM",FP/PW/RF/FACE,3,"14/11/2024 07:29:00"
146462,146462,"14/11/2024 7:32 AM",FP/PW/RF/FACE,3,"14/11/2024 07:32:00"
120745,120745,"14/11/2024 7:32 AM",FP/PW/RF/FACE,3,"14/11/2024 07:32:00"
118820,118820,"14/11/2024 7:36 AM",FP/PW/RF/FACE,3,"14/11/2024 07:36:00"
202921,202921,"14/11/2024 8:00 AM",FP/PW/RF/FACE,3,"14/11/2024 08:00:00"
199723,199723,"14/11/2024 8:09 AM",FP/PW/RF/FACE,3,"14/11/2024 08:09:00"
158382,158382,"14/11/2024 8:36 AM",FP/PW/RF/FACE,3,"14/11/2024 08:36:00"
188852,188852,"14/11/2024 9:03 AM",FP/PW/RF/FACE,3,"14/11/2024 09:03:00"
101130,101130,"14/11/2024 6:51 PM",FP/PW/RF/FACE,3,"14/11/2024 18:51:00"
101781,101781,"15/11/2024 4:38 PM",FP/PW/RF/FACE,3,"15/11/2024 16:38:00"
101781,101781,"16/11/2024 5:59 AM",FP/PW/RF/FACE,3,"16/11/2024 05:59:00"
101130,101130,"16/11/2024 5:59 AM",FP/PW/RF/FACE,3,"16/11/2024 05:59:00"
210001,210001,"16/11/2024 7:04 AM",FP/PW/RF/FACE,3,"16/11/2024 07:04:00"
101907,101907,"16/11/2024 7:04 AM",FP/PW/RF/FACE,3,"16/11/2024 07:04:00"
205412,205412,"16/11/2024 7:05 AM",FP/PW/RF/FACE,3,"16/11/2024 07:05:00"
118820,118820,"16/11/2024 7:05 AM",FP/PW/RF/FACE,3,"16/11/2024 07:05:00"
210008,210008,"16/11/2024 7:05 AM",FP/PW/RF/FACE,3,"16/11/2024 07:05:00"
101887,101887,"16/11/2024 7:05 AM",FP/PW/RF/FACE,3,"16/11/2024 07:05:00"
101855,101855,"16/11/2024 7:05 AM",FP/PW/RF/FACE,3,"16/11/2024 07:05:00"
205879,205879,"16/11/2024 7:05 AM",FP/PW/RF/FACE,3,"16/11/2024 07:05:00"
128972,128972,"16/11/2024 7:06 AM",FP/PW/RF/FACE,3,"16/11/2024 07:06:00"
199683,199683,"16/11/2024 7:07 AM",FP/PW/RF/FACE,3,"16/11/2024 07:07:00"
101800,101800,"16/11/2024 7:07 AM",FP/PW/RF/FACE,3,"16/11/2024 07:07:00"
167253,167253,"16/11/2024 7:07 AM",FP/PW/RF/FACE,3,"16/11/2024 07:07:00"
101041,101041,"16/11/2024 7:07 AM",FP/PW/RF/FACE,3,"16/11/2024 07:07:00"
201706,201706,"16/11/2024 7:07 AM",FP/PW/RF/FACE,3,"16/11/2024 07:07:00"
146677,146677,"16/11/2024 7:08 AM",FP/PW/RF/FACE,3,"16/11/2024 07:08:00"
191973,191973,"16/11/2024 7:08 AM",FP/PW/RF/FACE,3,"16/11/2024 07:08:00"
101600,101600,"16/11/2024 7:08 AM",FP/PW/RF/FACE,3,"16/11/2024 07:08:00"
125379,125379,"16/11/2024 7:10 AM",FP/PW/RF/FACE,3,"16/11/2024 07:10:00"
101829,101829,"16/11/2024 7:11 AM",FP/PW/RF/FACE,3,"16/11/2024 07:11:00"
197608,197608,"16/11/2024 7:11 AM",FP/PW/RF/FACE,3,"16/11/2024 07:11:00"
195383,195383,"16/11/2024 7:12 AM",FP/PW/RF/FACE,3,"16/11/2024 07:12:00"
125376,125376,"16/11/2024 7:12 AM",FP/PW/RF/FACE,3,"16/11/2024 07:12:00"
201707,201707,"16/11/2024 7:12 AM",FP/PW/RF/FACE,3,"16/11/2024 07:12:00"
101754,101754,"16/11/2024 7:14 AM",FP/PW/RF/FACE,3,"16/11/2024 07:14:00"
187247,187247,"16/11/2024 7:14 AM",FP/PW/RF/FACE,3,"16/11/2024 07:14:00"
197006,197006,"16/11/2024 7:14 AM",FP/PW/RF/FACE,3,"16/11/2024 07:14:00"
101235,101235,"16/11/2024 7:14 AM",FP/PW/RF/FACE,3,"16/11/2024 07:14:00"
100975,100975,"16/11/2024 7:16 AM",FP/PW/RF/FACE,3,"16/11/2024 07:16:00"
201703,201703,"16/11/2024 7:16 AM",FP/PW/RF/FACE,3,"16/11/2024 07:16:00"
109291,109291,"16/11/2024 7:16 AM",FP/PW/RF/FACE,3,"16/11/2024 07:16:00"
101919,101919,"16/11/2024 7:16 AM",FP/PW/RF/FACE,3,"16/11/2024 07:16:00"
101909,101909,"16/11/2024 7:16 AM",FP/PW/RF/FACE,3,"16/11/2024 07:16:00"
205386,205386,"16/11/2024 7:17 AM",FP/PW/RF/FACE,3,"16/11/2024 07:17:00"
101908,101908,"16/11/2024 7:17 AM",FP/PW/RF/FACE,3,"16/11/2024 07:17:00"
205316,205316,"16/11/2024 7:17 AM",FP/PW/RF/FACE,3,"16/11/2024 07:17:00"
142617,142617,"16/11/2024 7:17 AM",FP/PW/RF/FACE,3,"16/11/2024 07:17:00"
101848,101848,"16/11/2024 7:17 AM",FP/PW/RF/FACE,3,"16/11/2024 07:17:00"
100219,100219,"16/11/2024 7:17 AM",FP/PW/RF/FACE,3,"16/11/2024 07:17:00"
148119,148119,"16/11/2024 7:19 AM",FP/PW/RF/FACE,3,"16/11/2024 07:19:00"
101853,101853,"16/11/2024 7:19 AM",FP/PW/RF/FACE,3,"16/11/2024 07:19:00"
100926,100926,"16/11/2024 7:19 AM",FP/PW/RF/FACE,3,"16/11/2024 07:19:00"
197004,197004,"16/11/2024 7:20 AM",FP/PW/RF/FACE,3,"16/11/2024 07:20:00"
210009,210009,"16/11/2024 7:20 AM",FP/PW/RF/FACE,3,"16/11/2024 07:20:00"
205878,205878,"16/11/2024 7:20 AM",FP/PW/RF/FACE,3,"16/11/2024 07:20:00"
168338,168338,"16/11/2024 7:20 AM",FP/PW/RF/FACE,3,"16/11/2024 07:20:00"
100893,100893,"16/11/2024 7:20 AM",FP/PW/RF/FACE,3,"16/11/2024 07:20:00"
204010,204010,"16/11/2024 7:21 AM",FP/PW/RF/FACE,3,"16/11/2024 07:21:00"
210007,210007,"16/11/2024 7:21 AM",FP/PW/RF/FACE,3,"16/11/2024 07:21:00"
187148,187148,"16/11/2024 7:21 AM",FP/PW/RF/FACE,3,"16/11/2024 07:21:00"
210010,210010,"16/11/2024 7:21 AM",FP/PW/RF/FACE,3,"16/11/2024 07:21:00"
184472,184472,"16/11/2024 7:21 AM",FP/PW/RF/FACE,3,"16/11/2024 07:21:00"
101495,101495,"16/11/2024 7:22 AM",FP/PW/RF/FACE,3,"16/11/2024 07:22:00"
101494,101494,"16/11/2024 7:23 AM",FP/PW/RF/FACE,3,"16/11/2024 07:23:00"
206214,206214,"16/11/2024 7:23 AM",FP/PW/RF/FACE,3,"16/11/2024 07:23:00"
210005,210005,"16/11/2024 7:24 AM",FP/PW/RF/FACE,3,"16/11/2024 07:24:00"
199860,199860,"16/11/2024 7:24 AM",FP/PW/RF/FACE,3,"16/11/2024 07:24:00"
153872,153872,"16/11/2024 7:24 AM",FP/PW/RF/FACE,3,"16/11/2024 07:24:00"
101347,101347,"16/11/2024 7:27 AM",FP/PW/RF/FACE,3,"16/11/2024 07:27:00"
197553,197553,"16/11/2024 7:27 AM",FP/PW/RF/FACE,3,"16/11/2024 07:27:00"
203210,203210,"16/11/2024 7:29 AM",FP/PW/RF/FACE,3,"16/11/2024 07:29:00"
125383,125383,"16/11/2024 7:29 AM",FP/PW/RF/FACE,3,"16/11/2024 07:29:00"
101964,101964,"16/11/2024 7:31 AM",FP/PW/RF/FACE,3,"16/11/2024 07:31:00"
146462,146462,"16/11/2024 7:31 AM",FP/PW/RF/FACE,3,"16/11/2024 07:31:00"
120745,120745,"16/11/2024 7:34 AM",FP/PW/RF/FACE,3,"16/11/2024 07:34:00"
101719,101719,"16/11/2024 7:37 AM",FP/PW/RF/FACE,3,"16/11/2024 07:37:00"
101941,101941,"16/11/2024 7:45 AM",FP/PW/RF/FACE,3,"16/11/2024 07:45:00"
128063,128063,"16/11/2024 9:47 AM",FP/PW/RF/FACE,3,"16/11/2024 09:47:00"
101130,101130,"17/11/2024 6:22 AM",FP/PW/RF/FACE,3,"17/11/2024 06:22:00"
101781,101781,"17/11/2024 6:24 AM",FP/PW/RF/FACE,3,"17/11/2024 06:24:00"
210001,210001,"17/11/2024 7:30 AM",FP/PW/RF/FACE,3,"17/11/2024 07:30:00"
101800,101800,"17/11/2024 7:30 AM",FP/PW/RF/FACE,3,"17/11/2024 07:30:00"
205386,205386,"17/11/2024 7:30 AM",FP/PW/RF/FACE,3,"17/11/2024 07:30:00"
101907,101907,"17/11/2024 7:30 AM",FP/PW/RF/FACE,3,"17/11/2024 07:30:00"
205412,205412,"17/11/2024 7:30 AM",FP/PW/RF/FACE,3,"17/11/2024 07:30:00"
210008,210008,"17/11/2024 7:31 AM",FP/PW/RF/FACE,3,"17/11/2024 07:31:00"
101887,101887,"17/11/2024 7:31 AM",FP/PW/RF/FACE,3,"17/11/2024 07:31:00"
101855,101855,"17/11/2024 7:31 AM",FP/PW/RF/FACE,3,"17/11/2024 07:31:00"
167253,167253,"17/11/2024 7:31 AM",FP/PW/RF/FACE,3,"17/11/2024 07:31:00"
101600,101600,"17/11/2024 7:31 AM",FP/PW/RF/FACE,3,"17/11/2024 07:31:00"
205879,205879,"17/11/2024 7:31 AM",FP/PW/RF/FACE,3,"17/11/2024 07:31:00"
199683,199683,"17/11/2024 7:33 AM",FP/PW/RF/FACE,3,"17/11/2024 07:33:00"
128063,128063,"17/11/2024 7:33 AM",FP/PW/RF/FACE,3,"17/11/2024 07:33:00"
201703,201703,"17/11/2024 7:34 AM",FP/PW/RF/FACE,3,"17/11/2024 07:34:00"
146677,146677,"17/11/2024 7:34 AM",FP/PW/RF/FACE,3,"17/11/2024 07:34:00"
101941,101941,"17/11/2024 7:35 AM",FP/PW/RF/FACE,3,"17/11/2024 07:35:00"
197006,197006,"17/11/2024 7:35 AM",FP/PW/RF/FACE,3,"17/11/2024 07:35:00"
197608,197608,"17/11/2024 7:37 AM",FP/PW/RF/FACE,3,"17/11/2024 07:37:00"
187247,187247,"17/11/2024 7:37 AM",FP/PW/RF/FACE,3,"17/11/2024 07:37:00"
125379,125379,"17/11/2024 7:37 AM",FP/PW/RF/FACE,3,"17/11/2024 07:37:00"
128972,128972,"17/11/2024 7:37 AM",FP/PW/RF/FACE,3,"17/11/2024 07:37:00"
118820,118820,"17/11/2024 7:39 AM",FP/PW/RF/FACE,3,"17/11/2024 07:39:00"
191973,191973,"17/11/2024 7:39 AM",FP/PW/RF/FACE,3,"17/11/2024 07:39:00"
100975,100975,"17/11/2024 7:39 AM",FP/PW/RF/FACE,3,"17/11/2024 07:39:00"
101041,101041,"17/11/2024 7:41 AM",FP/PW/RF/FACE,3,"17/11/2024 07:41:00"
101853,101853,"17/11/2024 7:41 AM",FP/PW/RF/FACE,3,"17/11/2024 07:41:00"
101829,101829,"17/11/2024 7:41 AM",FP/PW/RF/FACE,3,"17/11/2024 07:41:00"
201707,201707,"17/11/2024 7:41 AM",FP/PW/RF/FACE,3,"17/11/2024 07:41:00"
100926,100926,"17/11/2024 7:42 AM",FP/PW/RF/FACE,3,"17/11/2024 07:42:00"
101909,101909,"17/11/2024 7:42 AM",FP/PW/RF/FACE,3,"17/11/2024 07:42:00"
210010,210010,"17/11/2024 7:42 AM",FP/PW/RF/FACE,3,"17/11/2024 07:42:00"
201706,201706,"17/11/2024 7:43 AM",FP/PW/RF/FACE,3,"17/11/2024 07:43:00"
210009,210009,"17/11/2024 7:43 AM",FP/PW/RF/FACE,3,"17/11/2024 07:43:00"
197004,197004,"17/11/2024 7:43 AM",FP/PW/RF/FACE,3,"17/11/2024 07:43:00"
168338,168338,"17/11/2024 7:43 AM",FP/PW/RF/FACE,3,"17/11/2024 07:43:00"
125383,125383,"17/11/2024 7:43 AM",FP/PW/RF/FACE,3,"17/11/2024 07:43:00"
100222,100222,"17/11/2024 7:43 AM",FP/PW/RF/FACE,3,"17/11/2024 07:43:00"
148119,148119,"17/11/2024 7:45 AM",FP/PW/RF/FACE,3,"17/11/2024 07:45:00"
101908,101908,"17/11/2024 7:45 AM",FP/PW/RF/FACE,3,"17/11/2024 07:45:00"
197553,197553,"17/11/2024 7:45 AM",FP/PW/RF/FACE,3,"17/11/2024 07:45:00"
100893,100893,"17/11/2024 7:45 AM",FP/PW/RF/FACE,3,"17/11/2024 07:45:00"
101754,101754,"17/11/2024 7:47 AM",FP/PW/RF/FACE,3,"17/11/2024 07:47:00"
101235,101235,"17/11/2024 7:47 AM",FP/PW/RF/FACE,3,"17/11/2024 07:47:00"
