"Ac-No","Name","sTime","Verify Mode","Machine"
"100217","100217","08/02/2025 9:22 AM","FP/PW/RF/FACE","2"
"20006","20006","08/02/2025 9:32 AM","FP/PW/RF/FACE","2"
"20012","20012","08/02/2025 9:34 AM","FP/PW/RF/FACE","2"
"191453","191453","08/02/2025 10:06 AM","FP/PW/RF/FACE","2"
"159865","159865","08/02/2025 10:28 AM","FP/PW/RF/FACE","2"
"159865","159865","08/02/2025 10:50 AM","FP/PW/RF/FACE","2"
"103270","103270","08/02/2025 10:54 AM","FP/PW/RF/FACE","2"
"10041","10041","08/02/2025 11:10 AM","FP/PW/RF/FACE","2"
"20007","20007","08/02/2025 11:27 AM","FP/PW/RF/FACE","2"
"20022","20022","08/02/2025 12:28 PM","FP/PW/RF/FACE","2"
"20022","20022","08/02/2025 12:28 PM","FP/PW/RF/FACE","2"
"20019","20019","08/02/2025 12:29 PM","FP/PW/RF/FACE","2"
"20008","20008","08/02/2025 12:31 PM","FP/PW/RF/FACE","2"
"20008","20008","08/02/2025 12:31 PM","FP/PW/RF/FACE","2"
"20005","20005","08/02/2025 12:38 PM","FP/PW/RF/FACE","2"
"100217","100217","08/02/2025 1:03 PM","FP/PW/RF/FACE","2"
"20017","20017","08/02/2025 1:13 PM","FP/PW/RF/FACE","2"
"20019","20019","08/02/2025 1:20 PM","FP/PW/RF/FACE","2"
"20006","20006","08/02/2025 2:17 PM","FP/PW/RF/FACE","2"
"20005","20005","08/02/2025 2:17 PM","FP/PW/RF/FACE","2"
"20017","20017","08/02/2025 3:19 PM","FP/PW/RF/FACE","2"
"20022","20022","08/02/2025 4:25 PM","FP/PW/RF/FACE","2"
"20022","20022","08/02/2025 4:25 PM","FP/PW/RF/FACE","2"
"20016","20016","08/02/2025 4:35 PM","FP/PW/RF/FACE","2"
"20012","20012","08/02/2025 5:41 PM","FP/PW/RF/FACE","2"
"10152","10152","08/02/2025 6:18 PM","FP/PW/RF/FACE","2"
"101492","101492","08/02/2025 6:18 PM","FP/PW/RF/FACE","2"
"103270","103270","08/02/2025 6:21 PM","FP/PW/RF/FACE","2"
"10041","10041","08/02/2025 7:04 PM","FP/PW/RF/FACE","2"
"10160","10160","08/02/2025 7:45 PM","FP/PW/RF/FACE","2"
"100232","100232","08/02/2025 7:55 PM","FP/PW/RF/FACE","2"
"100227","100227","08/02/2025 8:08 PM","FP/PW/RF/FACE","2"
"210877","210877","08/02/2025 8:26 PM","FP/PW/RF/FACE","2"
"20016","20016","09/02/2025 8:42 AM","FP/PW/RF/FACE","2"
"20016","20016","09/02/2025 8:47 AM","FP/PW/RF/FACE","2"
"10196","10196","09/02/2025 8:49 AM","FP/PW/RF/FACE","2"
"10196","10196","09/02/2025 8:49 AM","FP/PW/RF/FACE","2"
"10160","10160","09/02/2025 8:55 AM","FP/PW/RF/FACE","2"
"20012","20012","09/02/2025 8:56 AM","FP/PW/RF/FACE","2"
"101492","101492","09/02/2025 9:02 AM","FP/PW/RF/FACE","2"
"210877","210877","09/02/2025 9:05 AM","FP/PW/RF/FACE","2"
"20004","20004","09/02/2025 9:08 AM","FP/PW/RF/FACE","2"
"20004","20004","09/02/2025 9:09 AM","FP/PW/RF/FACE","2"
"100205","100205","09/02/2025 9:11 AM","FP/PW/RF/FACE","2"
"10041","10041","09/02/2025 9:13 AM","FP/PW/RF/FACE","2"
"159865","159865","09/02/2025 9:22 AM","FP/PW/RF/FACE","2"
"100217","100217","09/02/2025 9:24 AM","FP/PW/RF/FACE","2"
"191453","191453","09/02/2025 9:32 AM","FP/PW/RF/FACE","2"
"20006","20006","09/02/2025 9:35 AM","FP/PW/RF/FACE","2"
"103270","103270","09/02/2025 10:32 AM","FP/PW/RF/FACE","2"
"10152","10152","09/02/2025 10:47 AM","FP/PW/RF/FACE","2"
"20019","20019","09/02/2025 11:03 AM","FP/PW/RF/FACE","2"
"20007","20007","09/02/2025 11:40 AM","FP/PW/RF/FACE","2"
"20005","20005","09/02/2025 11:52 AM","FP/PW/RF/FACE","2"
"20022","20022","09/02/2025 11:55 AM","FP/PW/RF/FACE","2"
"20008","20008","09/02/2025 12:27 PM","FP/PW/RF/FACE","2"
"20017","20017","09/02/2025 12:55 PM","FP/PW/RF/FACE","2"
"20019","20019","09/02/2025 4:29 PM","FP/PW/RF/FACE","2"
"20006","20006","09/02/2025 4:42 PM","FP/PW/RF/FACE","2"
"20007","20007","09/02/2025 4:42 PM","FP/PW/RF/FACE","2"
"20016","20016","09/02/2025 5:10 PM","FP/PW/RF/FACE","2"
"20022","20022","09/02/2025 5:10 PM","FP/PW/RF/FACE","2"
"20022","20022","09/02/2025 5:10 PM","FP/PW/RF/FACE","2"
"20017","20017","09/02/2025 5:10 PM","FP/PW/RF/FACE","2"
"101492","101492","09/02/2025 6:12 PM","FP/PW/RF/FACE","2"
"10152","10152","09/02/2025 6:16 PM","FP/PW/RF/FACE","2"
"100232","100232","09/02/2025 7:50 PM","FP/PW/RF/FACE","2"
"103270","103270","09/02/2025 8:02 PM","FP/PW/RF/FACE","2"
"10196","10196","09/02/2025 8:03 PM","FP/PW/RF/FACE","2"
"100227","100227","09/02/2025 8:07 PM","FP/PW/RF/FACE","2"
"210877","210877","09/02/2025 8:58 PM","FP/PW/RF/FACE","2"
"10041","10041","09/02/2025 9:08 PM","FP/PW/RF/FACE","2"
"100199","100199","09/02/2025 9:09 PM","FP/PW/RF/FACE","2"
"10160","10160","10/02/2025 7:59 AM","FP/PW/RF/FACE","2"
"101492","101492","10/02/2025 8:55 AM","FP/PW/RF/FACE","2"
"10196","10196","10/02/2025 8:58 AM","FP/PW/RF/FACE","2"
"10196","10196","10/02/2025 8:58 AM","FP/PW/RF/FACE","2"
"210877","210877","10/02/2025 9:06 AM","FP/PW/RF/FACE","2"
"210877","210877","10/02/2025 9:06 AM","FP/PW/RF/FACE","2"
"20004","20004","10/02/2025 9:08 AM","FP/PW/RF/FACE","2"
"20004","20004","10/02/2025 9:08 AM","FP/PW/RF/FACE","2"
"20016","20016","10/02/2025 9:08 AM","FP/PW/RF/FACE","2"
"100217","100217","10/02/2025 9:17 AM","FP/PW/RF/FACE","2"
"100217","100217","10/02/2025 9:17 AM","FP/PW/RF/FACE","2"
"20020","20020","10/02/2025 9:33 AM","FP/PW/RF/FACE","2"
"10041","10041","10/02/2025 9:57 AM","FP/PW/RF/FACE","2"
"10152","10152","10/02/2025 10:48 AM","FP/PW/RF/FACE","2"
"20019","20019","10/02/2025 11:16 AM","FP/PW/RF/FACE","2"
"20008","20008","10/02/2025 11:21 AM","FP/PW/RF/FACE","2"
"191453","191453","10/02/2025 12:35 PM","FP/PW/RF/FACE","2"
"20005","20005","10/02/2025 1:18 PM","FP/PW/RF/FACE","2"
"20017","20017","10/02/2025 1:44 PM","FP/PW/RF/FACE","2"
"20022","20022","10/02/2025 1:52 PM","FP/PW/RF/FACE","2"
"100217","100217","10/02/2025 2:04 PM","FP/PW/RF/FACE","2"
"20006","20006","10/02/2025 2:04 PM","FP/PW/RF/FACE","2"
"159865","159865","10/02/2025 2:34 PM","FP/PW/RF/FACE","2"
"20019","20019","10/02/2025 5:41 PM","FP/PW/RF/FACE","2"
"20020","20020","10/02/2025 6:19 PM","FP/PW/RF/FACE","2"
"10152","10152","10/02/2025 6:36 PM","FP/PW/RF/FACE","2"
"101492","101492","10/02/2025 7:09 PM","FP/PW/RF/FACE","2"
"100232","100232","10/02/2025 7:52 PM","FP/PW/RF/FACE","2"
"20017","20017","10/02/2025 7:53 PM","FP/PW/RF/FACE","2"
"100227","100227","10/02/2025 8:00 PM","FP/PW/RF/FACE","2"
"20022","20022","10/02/2025 8:03 PM","FP/PW/RF/FACE","2"
"20022","20022","10/02/2025 8:03 PM","FP/PW/RF/FACE","2"
"100232","100232","10/02/2025 8:12 PM","FP/PW/RF/FACE","2"
"10160","10160","10/02/2025 8:14 PM","FP/PW/RF/FACE","2"
"210877","210877","10/02/2025 9:34 PM","FP/PW/RF/FACE","2"
"10190","10190","10/02/2025 9:57 PM","FP/PW/RF/FACE","2"
"10041","10041","10/02/2025 10:30 PM","FP/PW/RF/FACE","2"
"100199","100199","10/02/2025 11:02 PM","FP/PW/RF/FACE","2"
"103270","103270","10/02/2025 11:57 PM","FP/PW/RF/FACE","2"
"10008","10008","10/02/2025 11:57 PM","FP/PW/RF/FACE","2"
"10008","10008","10/02/2025 11:57 PM","FP/PW/RF/FACE","2"
"100223","100223","11/02/2025 8:11 AM","FP/PW/RF/FACE","2"
"10160","10160","11/02/2025 8:21 AM","FP/PW/RF/FACE","2"
"100199","100199","11/02/2025 8:29 AM","FP/PW/RF/FACE","2"
"20016","20016","11/02/2025 8:29 AM","FP/PW/RF/FACE","2"
"100217","100217","11/02/2025 9:11 AM","FP/PW/RF/FACE","2"
"210877","210877","11/02/2025 9:18 AM","FP/PW/RF/FACE","2"
"20008","20008","11/02/2025 9:21 AM","FP/PW/RF/FACE","2"
"10041","10041","11/02/2025 9:23 AM","FP/PW/RF/FACE","2"
"20004","20004","11/02/2025 9:28 AM","FP/PW/RF/FACE","2"
"20004","20004","11/02/2025 9:28 AM","FP/PW/RF/FACE","2"
"20006","20006","11/02/2025 9:33 AM","FP/PW/RF/FACE","2"
"20020","20020","11/02/2025 9:36 AM","FP/PW/RF/FACE","2"
"191453","191453","11/02/2025 9:41 AM","FP/PW/RF/FACE","2"
"103270","103270","11/02/2025 9:51 AM","FP/PW/RF/FACE","2"
"100205","100205","11/02/2025 10:02 AM","FP/PW/RF/FACE","2"
"159865","159865","11/02/2025 10:03 AM","FP/PW/RF/FACE","2"
"20014","20014","11/02/2025 10:49 AM","FP/PW/RF/FACE","2"
"10196","10196","11/02/2025 11:04 AM","FP/PW/RF/FACE","2"
"10196","10196","11/02/2025 11:04 AM","FP/PW/RF/FACE","2"
"20019","20019","11/02/2025 11:18 AM","FP/PW/RF/FACE","2"
"20007","20007","11/02/2025 12:07 PM","FP/PW/RF/FACE","2"
"20022","20022","11/02/2025 12:12 PM","FP/PW/RF/FACE","2"
"20017","20017","11/02/2025 12:21 PM","FP/PW/RF/FACE","2"
"10152","10152","11/02/2025 1:30 PM","FP/PW/RF/FACE","2"
"20005","20005","11/02/2025 2:03 PM","FP/PW/RF/FACE","2"
"100217","100217","11/02/2025 2:04 PM","FP/PW/RF/FACE","2"
"20006","20006","11/02/2025 2:06 PM","FP/PW/RF/FACE","2"
"20007","20007","11/02/2025 2:07 PM","FP/PW/RF/FACE","2"
"20019","20019","11/02/2025 3:54 PM","FP/PW/RF/FACE","2"
"20007","20007","11/02/2025 4:02 PM","FP/PW/RF/FACE","2"
"20016","20016","11/02/2025 4:09 PM","FP/PW/RF/FACE","2"
"20014","20014","11/02/2025 5:52 PM","FP/PW/RF/FACE","2"
"20020","20020","11/02/2025 6:27 PM","FP/PW/RF/FACE","2"
"20017","20017","11/02/2025 6:28 PM","FP/PW/RF/FACE","2"
"20022","20022","11/02/2025 6:28 PM","FP/PW/RF/FACE","2"
"20022","20022","11/02/2025 6:28 PM","FP/PW/RF/FACE","2"
"103270","103270","11/02/2025 7:49 PM","FP/PW/RF/FACE","2"
"100232","100232","11/02/2025 7:51 PM","FP/PW/RF/FACE","2"
"210877","210877","11/02/2025 8:01 PM","FP/PW/RF/FACE","2"
"10152","10152","11/02/2025 8:07 PM","FP/PW/RF/FACE","2"
"100227","100227","11/02/2025 8:12 PM","FP/PW/RF/FACE","2"
"10041","10041","11/02/2025 8:57 PM","FP/PW/RF/FACE","2"
"10160","10160","12/02/2025 8:29 AM","FP/PW/RF/FACE","2"
"20012","20012","12/02/2025 9:00 AM","FP/PW/RF/FACE","2"
"10196","10196","12/02/2025 9:04 AM","FP/PW/RF/FACE","2"
"10196","10196","12/02/2025 9:04 AM","FP/PW/RF/FACE","2"
"20008","20008","12/02/2025 9:05 AM","FP/PW/RF/FACE","2"
"210877","210877","12/02/2025 9:08 AM","FP/PW/RF/FACE","2"
"20016","20016","12/02/2025 9:15 AM","FP/PW/RF/FACE","2"
"191453","191453","12/02/2025 9:17 AM","FP/PW/RF/FACE","2"
"100205","100205","12/02/2025 9:21 AM","FP/PW/RF/FACE","2"
"100217","100217","12/02/2025 9:24 AM","FP/PW/RF/FACE","2"
"20006","20006","12/02/2025 9:24 AM","FP/PW/RF/FACE","2"
"20004","20004","12/02/2025 9:25 AM","FP/PW/RF/FACE","2"
"20004","20004","12/02/2025 9:25 AM","FP/PW/RF/FACE","2"
"103270","103270","12/02/2025 9:39 AM","FP/PW/RF/FACE","2"
"20020","20020","12/02/2025 9:47 AM","FP/PW/RF/FACE","2"
"10041","10041","12/02/2025 9:56 AM","FP/PW/RF/FACE","2"
"20012","20012","12/02/2025 9:58 AM","FP/PW/RF/FACE","2"
"20014","20014","12/02/2025 10:54 AM","FP/PW/RF/FACE","2"
