"Ac-No","Name","sTime","Verify Mode","Machine"
"146677","146677","30/01/2025 6:10 PM","FP/PW/RF/FACE","3"
"146677","146677","30/01/2025 6:10 PM","FP/PW/RF/FACE","3"
"146677","146677","30/01/2025 6:10 PM","FP/PW/RF/FACE","3"
"198873","198873","30/01/2025 6:12 PM","FP/PW/RF/FACE","3"
"158382","158382","30/01/2025 6:12 PM","FP/PW/RF/FACE","3"
"158382","158382","30/01/2025 6:13 PM","FP/PW/RF/FACE","3"
"101781","101781","30/01/2025 6:14 PM","FP/PW/RF/FACE","3"
"101130","101130","30/01/2025 6:17 PM","FP/PW/RF/FACE","3"
"101600","101600","30/01/2025 6:20 PM","FP/PW/RF/FACE","3"
"100219","100219","30/01/2025 6:22 PM","FP/PW/RF/FACE","3"
"125376","125376","30/01/2025 6:48 PM","FP/PW/RF/FACE","3"
"201706","201706","30/01/2025 6:49 PM","FP/PW/RF/FACE","3"
"195383","195383","30/01/2025 6:50 PM","FP/PW/RF/FACE","3"
"146462","146462","30/01/2025 6:54 PM","FP/PW/RF/FACE","3"
"210001","210001","30/01/2025 6:56 PM","FP/PW/RF/FACE","3"
"167253","167253","30/01/2025 6:56 PM","FP/PW/RF/FACE","3"
"210009","210009","30/01/2025 6:56 PM","FP/PW/RF/FACE","3"
"109291","109291","30/01/2025 6:58 PM","FP/PW/RF/FACE","3"
"117912","117912","30/01/2025 6:59 PM","FP/PW/RF/FACE","3"
"203210","203210","30/01/2025 6:59 PM","FP/PW/RF/FACE","3"
"128063","128063","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"205315","205315","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"153872","153872","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"153872","153872","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"201703","201703","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"201703","201703","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"101041","101041","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"199683","199683","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"199683","199683","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"206214","206214","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"101800","101800","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"101262","101262","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"210008","210008","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"101908","101908","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"197310","197310","30/01/2025 7:00 PM","FP/PW/RF/FACE","3"
"210007","210007","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"210007","210007","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"101235","101235","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"100893","100893","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"201708","201708","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"201708","201708","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"210005","210005","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"128972","128972","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"187148","187148","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"101494","101494","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"101494","101494","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"187148","187148","30/01/2025 7:01 PM","FP/PW/RF/FACE","3"
"199860","199860","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"199860","199860","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"191973","191973","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"205878","205878","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"205386","205386","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"168338","168338","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"168338","168338","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"197004","197004","30/01/2025 7:02 PM","FP/PW/RF/FACE","3"
"197004","197004","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"210014","210014","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"101829","101829","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"197553","197553","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"100926","100926","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"101855","101855","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"187247","187247","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"100975","100975","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"197006","197006","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"101848","101848","30/01/2025 7:03 PM","FP/PW/RF/FACE","3"
"125375","125375","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"125375","125375","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"210013","210013","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"210011","210011","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"197608","197608","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"197608","197608","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"101853","101853","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"101887","101887","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"101909","101909","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"101495","101495","30/01/2025 7:04 PM","FP/PW/RF/FACE","3"
"210010","210010","30/01/2025 7:05 PM","FP/PW/RF/FACE","3"
"204010","204010","30/01/2025 7:05 PM","FP/PW/RF/FACE","3"
"101907","101907","30/01/2025 7:05 PM","FP/PW/RF/FACE","3"
"101964","101964","30/01/2025 7:05 PM","FP/PW/RF/FACE","3"
"101964","101964","30/01/2025 7:06 PM","FP/PW/RF/FACE","3"
"120745","120745","30/01/2025 7:06 PM","FP/PW/RF/FACE","3"
"148119","148119","30/01/2025 7:06 PM","FP/PW/RF/FACE","3"
"125383","125383","30/01/2025 7:09 PM","FP/PW/RF/FACE","3"
"101347","101347","30/01/2025 7:09 PM","FP/PW/RF/FACE","3"
"118820","118820","30/01/2025 7:15 PM","FP/PW/RF/FACE","3"
"100222","100222","30/01/2025 8:03 PM","FP/PW/RF/FACE","3"
"100222","100222","30/01/2025 8:03 PM","FP/PW/RF/FACE","3"
"205316","205316","30/01/2025 8:52 PM","FP/PW/RF/FACE","3"
"205412","205412","30/01/2025 9:00 PM","FP/PW/RF/FACE","3"
"101130","101130","31/01/2025 7:51 PM","FP/PW/RF/FACE","3"
"101781","101781","01/02/2025 6:55 AM","FP/PW/RF/FACE","3"
"101907","101907","01/02/2025 7:36 AM","FP/PW/RF/FACE","3"
"167253","167253","01/02/2025 7:43 AM","FP/PW/RF/FACE","3"
"210001","210001","01/02/2025 7:43 AM","FP/PW/RF/FACE","3"
"101800","101800","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"101041","101041","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"197004","197004","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"205412","205412","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"146677","146677","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"210014","210014","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"101262","101262","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"210008","210008","01/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"101855","101855","01/02/2025 7:45 AM","FP/PW/RF/FACE","3"
"101887","101887","01/02/2025 7:45 AM","FP/PW/RF/FACE","3"
"101829","101829","01/02/2025 7:45 AM","FP/PW/RF/FACE","3"
"128063","128063","01/02/2025 7:46 AM","FP/PW/RF/FACE","3"
"128063","128063","01/02/2025 7:46 AM","FP/PW/RF/FACE","3"
"117912","117912","01/02/2025 7:48 AM","FP/PW/RF/FACE","3"
"128972","128972","01/02/2025 7:48 AM","FP/PW/RF/FACE","3"
"201706","201706","01/02/2025 7:49 AM","FP/PW/RF/FACE","3"
"201706","201706","01/02/2025 7:49 AM","FP/PW/RF/FACE","3"
"101908","101908","01/02/2025 7:50 AM","FP/PW/RF/FACE","3"
"101853","101853","01/02/2025 7:50 AM","FP/PW/RF/FACE","3"
"125376","125376","01/02/2025 7:51 AM","FP/PW/RF/FACE","3"
"125376","125376","01/02/2025 7:51 AM","FP/PW/RF/FACE","3"
"118820","118820","01/02/2025 7:51 AM","FP/PW/RF/FACE","3"
"204010","204010","01/02/2025 7:52 AM","FP/PW/RF/FACE","3"
"197608","197608","01/02/2025 7:52 AM","FP/PW/RF/FACE","3"
"199683","199683","01/02/2025 7:52 AM","FP/PW/RF/FACE","3"
"191973","191973","01/02/2025 7:52 AM","FP/PW/RF/FACE","3"
"100219","100219","01/02/2025 7:52 AM","FP/PW/RF/FACE","3"
"210005","210005","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"201703","201703","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"100926","100926","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"109291","109291","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"100893","100893","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"100222","100222","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"101909","101909","01/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"210007","210007","01/02/2025 7:58 AM","FP/PW/RF/FACE","3"
"197006","197006","01/02/2025 7:58 AM","FP/PW/RF/FACE","3"
"101235","101235","01/02/2025 7:59 AM","FP/PW/RF/FACE","3"
"100975","100975","01/02/2025 7:59 AM","FP/PW/RF/FACE","3"
"187148","187148","01/02/2025 7:59 AM","FP/PW/RF/FACE","3"
"205315","205315","01/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"210011","210011","01/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"201708","201708","01/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"206214","206214","01/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"210009","210009","01/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"125375","125375","01/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"210010","210010","01/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"210010","210010","01/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"184472","184472","01/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"205878","205878","01/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"168338","168338","01/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"101941","101941","01/02/2025 8:03 AM","FP/PW/RF/FACE","3"
"101848","101848","01/02/2025 8:03 AM","FP/PW/RF/FACE","3"
"197553","197553","01/02/2025 8:04 AM","FP/PW/RF/FACE","3"
"148119","148119","01/02/2025 8:04 AM","FP/PW/RF/FACE","3"
"199860","199860","01/02/2025 8:05 AM","FP/PW/RF/FACE","3"
"146462","146462","01/02/2025 8:05 AM","FP/PW/RF/FACE","3"
"197310","197310","01/02/2025 8:06 AM","FP/PW/RF/FACE","3"
"125383","125383","01/02/2025 8:08 AM","FP/PW/RF/FACE","3"
"205386","205386","01/02/2025 8:08 AM","FP/PW/RF/FACE","3"
"153872","153872","01/02/2025 8:13 AM","FP/PW/RF/FACE","3"
"153872","153872","01/02/2025 8:13 AM","FP/PW/RF/FACE","3"
"101495","101495","01/02/2025 8:15 AM","FP/PW/RF/FACE","3"
"101494","101494","01/02/2025 8:15 AM","FP/PW/RF/FACE","3"
"101494","101494","01/02/2025 8:15 AM","FP/PW/RF/FACE","3"
"101347","101347","01/02/2025 8:23 AM","FP/PW/RF/FACE","3"
"120745","120745","01/02/2025 8:28 AM","FP/PW/RF/FACE","3"
"101964","101964","01/02/2025 8:42 AM","FP/PW/RF/FACE","3"
"101719","101719","01/02/2025 8:44 AM","FP/PW/RF/FACE","3"
"205316","205316","01/02/2025 8:48 AM","FP/PW/RF/FACE","3"
"210013","210013","01/02/2025 9:06 AM","FP/PW/RF/FACE","3"
"198873","198873","01/02/2025 10:04 AM","FP/PW/RF/FACE","3"
"158382","158382","01/02/2025 10:15 AM","FP/PW/RF/FACE","3"
"188852","188852","01/02/2025 10:49 AM","FP/PW/RF/FACE","3"
"210014","210014","01/02/2025 4:44 PM","FP/PW/RF/FACE","3"
"101800","101800","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"199683","199683","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"210008","210008","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101908","101908","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101908","101908","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"109291","109291","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"191973","191973","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"187148","187148","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101041","101041","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101262","101262","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101235","101235","01/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"125375","125375","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"184472","184472","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"184472","184472","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"146677","146677","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"210007","210007","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"210007","210007","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"205878","205878","01/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"100893","100893","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"210001","210001","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"153872","153872","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"101719","101719","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"205386","205386","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"167253","167253","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"201708","201708","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"201708","201708","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"101494","101494","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"101494","101494","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"210005","210005","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"210005","210005","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"199860","199860","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"101829","101829","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"128063","128063","01/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"197004","197004","01/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"201706","201706","01/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"125376","125376","01/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"168338","168338","01/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"101909","101909","01/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"197006","197006","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"210013","210013","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"101855","101855","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"201703","201703","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"201703","201703","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"197608","197608","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"197608","197608","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"101887","101887","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"100926","100926","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"100975","100975","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"101853","101853","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"117912","117912","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"197553","197553","01/02/2025 5:06 PM","FP/PW/RF/FACE","3"
"197553","197553","01/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"205315","205315","01/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"205412","205412","01/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"204010","204010","01/02/2025 5:08 PM","FP/PW/RF/FACE","3"
"101964","101964","01/02/2025 5:08 PM","FP/PW/RF/FACE","3"
"146462","146462","01/02/2025 5:08 PM","FP/PW/RF/FACE","3"
"101941","101941","01/02/2025 5:10 PM","FP/PW/RF/FACE","3"
"210010","210010","01/02/2025 5:10 PM","FP/PW/RF/FACE","3"
"101495","101495","01/02/2025 5:10 PM","FP/PW/RF/FACE","3"
"128972","128972","01/02/2025 5:10 PM","FP/PW/RF/FACE","3"
"206214","206214","01/02/2025 5:10 PM","FP/PW/RF/FACE","3"
"101347","101347","01/02/2025 5:10 PM","FP/PW/RF/FACE","3"
"210009","210009","01/02/2025 5:11 PM","FP/PW/RF/FACE","3"
"125383","125383","01/02/2025 5:14 PM","FP/PW/RF/FACE","3"
"210011","210011","01/02/2025 5:14 PM","FP/PW/RF/FACE","3"
"197310","197310","01/02/2025 5:14 PM","FP/PW/RF/FACE","3"
"101848","101848","01/02/2025 5:14 PM","FP/PW/RF/FACE","3"
"101907","101907","01/02/2025 5:14 PM","FP/PW/RF/FACE","3"
"120745","120745","01/02/2025 5:16 PM","FP/PW/RF/FACE","3"
"148119","148119","01/02/2025 5:16 PM","FP/PW/RF/FACE","3"
"118820","118820","01/02/2025 5:17 PM","FP/PW/RF/FACE","3"
"100219","100219","01/02/2025 5:19 PM","FP/PW/RF/FACE","3"
"158382","158382","01/02/2025 5:35 PM","FP/PW/RF/FACE","3"
"100222","100222","01/02/2025 5:36 PM","FP/PW/RF/FACE","3"
"100222","100222","01/02/2025 5:36 PM","FP/PW/RF/FACE","3"
"205316","205316","01/02/2025 5:36 PM","FP/PW/RF/FACE","3"
"100222","100222","01/02/2025 5:39 PM","FP/PW/RF/FACE","3"
"101130","101130","01/02/2025 6:35 PM","FP/PW/RF/FACE","3"
"101130","101130","01/02/2025 6:35 PM","FP/PW/RF/FACE","3"
"101781","101781","02/02/2025 6:50 AM","FP/PW/RF/FACE","3"
"205412","205412","02/02/2025 7:21 AM","FP/PW/RF/FACE","3"
"101907","101907","02/02/2025 7:36 AM","FP/PW/RF/FACE","3"
"101800","101800","02/02/2025 7:43 AM","FP/PW/RF/FACE","3"
"101262","101262","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"210014","210014","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"210008","210008","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"146677","146677","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"128063","128063","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"128063","128063","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"205412","205412","02/02/2025 7:44 AM","FP/PW/RF/FACE","3"
"101887","101887","02/02/2025 7:45 AM","FP/PW/RF/FACE","3"
"101855","101855","02/02/2025 7:45 AM","FP/PW/RF/FACE","3"
"205879","205879","02/02/2025 7:45 AM","FP/PW/RF/FACE","3"
"199683","199683","02/02/2025 7:46 AM","FP/PW/RF/FACE","3"
"199683","199683","02/02/2025 7:46 AM","FP/PW/RF/FACE","3"
"205386","205386","02/02/2025 7:47 AM","FP/PW/RF/FACE","3"
"167253","167253","02/02/2025 7:47 AM","FP/PW/RF/FACE","3"
"117912","117912","02/02/2025 7:47 AM","FP/PW/RF/FACE","3"
"128972","128972","02/02/2025 7:47 AM","FP/PW/RF/FACE","3"
"191973","191973","02/02/2025 7:48 AM","FP/PW/RF/FACE","3"
"210001","210001","02/02/2025 7:50 AM","FP/PW/RF/FACE","3"
"197004","197004","02/02/2025 7:50 AM","FP/PW/RF/FACE","3"
"100219","100219","02/02/2025 7:51 AM","FP/PW/RF/FACE","3"
"210006","210006","02/02/2025 7:52 AM","FP/PW/RF/FACE","3"
"210005","210005","02/02/2025 7:53 AM","FP/PW/RF/FACE","3"
"210005","210005","02/02/2025 7:53 AM","FP/PW/RF/FACE","3"
"187148","187148","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"101041","101041","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"197608","197608","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"125376","125376","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"125376","125376","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"100222","100222","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"100222","100222","02/02/2025 7:54 AM","FP/PW/RF/FACE","3"
"210007","210007","02/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"210007","210007","02/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"109291","109291","02/02/2025 7:55 AM","FP/PW/RF/FACE","3"
"197006","197006","02/02/2025 7:56 AM","FP/PW/RF/FACE","3"
"125375","125375","02/02/2025 7:56 AM","FP/PW/RF/FACE","3"
"125375","125375","02/02/2025 7:56 AM","FP/PW/RF/FACE","3"
"101853","101853","02/02/2025 7:57 AM","FP/PW/RF/FACE","3"
"100926","100926","02/02/2025 7:57 AM","FP/PW/RF/FACE","3"
"101908","101908","02/02/2025 7:57 AM","FP/PW/RF/FACE","3"
"203210","203210","02/02/2025 7:57 AM","FP/PW/RF/FACE","3"
"100893","100893","02/02/2025 7:58 AM","FP/PW/RF/FACE","3"
"201708","201708","02/02/2025 7:59 AM","FP/PW/RF/FACE","3"
"101909","101909","02/02/2025 7:59 AM","FP/PW/RF/FACE","3"
"205878","205878","02/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"205315","205315","02/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"101941","101941","02/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"168338","168338","02/02/2025 8:00 AM","FP/PW/RF/FACE","3"
"199860","199860","02/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"184472","184472","02/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"210009","210009","02/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"101829","101829","02/02/2025 8:01 AM","FP/PW/RF/FACE","3"
"210010","210010","02/02/2025 8:02 AM","FP/PW/RF/FACE","3"
"210011","210011","02/02/2025 8:03 AM","FP/PW/RF/FACE","3"
"206214","206214","02/02/2025 8:03 AM","FP/PW/RF/FACE","3"
"101235","101235","02/02/2025 8:04 AM","FP/PW/RF/FACE","3"
"204010","204010","02/02/2025 8:04 AM","FP/PW/RF/FACE","3"
"201706","201706","02/02/2025 8:04 AM","FP/PW/RF/FACE","3"
"197553","197553","02/02/2025 8:04 AM","FP/PW/RF/FACE","3"
"148119","148119","02/02/2025 8:05 AM","FP/PW/RF/FACE","3"
"153872","153872","02/02/2025 8:06 AM","FP/PW/RF/FACE","3"
"101964","101964","02/02/2025 8:06 AM","FP/PW/RF/FACE","3"
"197310","197310","02/02/2025 8:07 AM","FP/PW/RF/FACE","3"
"101495","101495","02/02/2025 8:07 AM","FP/PW/RF/FACE","3"
"201703","201703","02/02/2025 8:08 AM","FP/PW/RF/FACE","3"
"195383","195383","02/02/2025 8:08 AM","FP/PW/RF/FACE","3"
"101719","101719","02/02/2025 8:09 AM","FP/PW/RF/FACE","3"
"118820","118820","02/02/2025 8:10 AM","FP/PW/RF/FACE","3"
"146462","146462","02/02/2025 8:10 AM","FP/PW/RF/FACE","3"
"210013","210013","02/02/2025 8:11 AM","FP/PW/RF/FACE","3"
"100975","100975","02/02/2025 8:12 AM","FP/PW/RF/FACE","3"
"125383","125383","02/02/2025 8:13 AM","FP/PW/RF/FACE","3"
"101848","101848","02/02/2025 8:16 AM","FP/PW/RF/FACE","3"
"205316","205316","02/02/2025 8:17 AM","FP/PW/RF/FACE","3"
"101347","101347","02/02/2025 8:20 AM","FP/PW/RF/FACE","3"
"120745","120745","02/02/2025 8:24 AM","FP/PW/RF/FACE","3"
"101041","101041","02/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101235","101235","02/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101908","101908","02/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101908","101908","02/02/2025 5:02 PM","FP/PW/RF/FACE","3"
"101800","101800","02/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"210008","210008","02/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"100975","100975","02/02/2025 5:03 PM","FP/PW/RF/FACE","3"
"101262","101262","02/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"100893","100893","02/02/2025 5:04 PM","FP/PW/RF/FACE","3"
"101494","101494","02/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"101719","101719","02/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"100926","100926","02/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"101855","101855","02/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"101853","101853","02/02/2025 5:05 PM","FP/PW/RF/FACE","3"
"100219","100219","02/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"201706","201706","02/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"201706","201706","02/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"125376","125376","02/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"109291","109291","02/02/2025 5:07 PM","FP/PW/RF/FACE","3"
"101941","101941","02/02/2025 5:08 PM","FP/PW/RF/FACE","3"
"101964","101964","02/02/2025 5:08 PM","FP/PW/RF/FACE","3"
"101887","101887","02/02/2025 5:08 PM","FP/PW/RF/FACE","3"
"101347","101347","02/02/2025 5:11 PM","FP/PW/RF/FACE","3"
"101907","101907","02/02/2025 5:14 PM","FP/PW/RF/FACE","3"
"210010","210010","02/02/2025 5:15 PM","FP/PW/RF/FACE","3"
"148119","148119","02/02/2025 5:15 PM","FP/PW/RF/FACE","3"
"146462","146462","02/02/2025 5:16 PM","FP/PW/RF/FACE","3"
"101495","101495","02/02/2025 5:17 PM","FP/PW/RF/FACE","3"
"101848","101848","02/02/2025 5:21 PM","FP/PW/RF/FACE","3"
"206214","206214","02/02/2025 5:21 PM","FP/PW/RF/FACE","3"
"210011","210011","02/02/2025 5:22 PM","FP/PW/RF/FACE","3"
"128972","128972","02/02/2025 5:22 PM","FP/PW/RF/FACE","3"
"118820","118820","02/02/2025 5:22 PM","FP/PW/RF/FACE","3"
"210001","210001","02/02/2025 5:30 PM","FP/PW/RF/FACE","3"
"210006","210006","02/02/2025 5:41 PM","FP/PW/RF/FACE","3"
"101829","101829","02/02/2025 5:44 PM","FP/PW/RF/FACE","3"
"197310","197310","02/02/2025 6:03 PM","FP/PW/RF/FACE","3"
"197310","197310","02/02/2025 6:03 PM","FP/PW/RF/FACE","3"
"167253","167253","02/02/2025 6:13 PM","FP/PW/RF/FACE","3"
"210009","210009","02/02/2025 6:22 PM","FP/PW/RF/FACE","3"
"101130","101130","02/02/2025 6:29 PM","FP/PW/RF/FACE","3"
"101781","101781","02/02/2025 6:30 PM","FP/PW/RF/FACE","3"
"120745","120745","02/02/2025 6:41 PM","FP/PW/RF/FACE","3"
"205412","205412","02/02/2025 6:57 PM","FP/PW/RF/FACE","3"
"128063","128063","02/02/2025 6:57 PM","FP/PW/RF/FACE","3"
"117912","117912","02/02/2025 6:59 PM","FP/PW/RF/FACE","3"
"205316","205316","02/02/2025 7:00 PM","FP/PW/RF/FACE","3"
"205315","205315","02/02/2025 7:01 PM","FP/PW/RF/FACE","3"
"201703","201703","02/02/2025 7:01 PM","FP/PW/RF/FACE","3"
"201703","201703","02/02/2025 7:01 PM","FP/PW/RF/FACE","3"
